id,created_at,text,retweet_count,favorite_count,source
1986022128647618958,Wed Nov 05 10:45:48 +0000 2025,"【わどスク生の実績紹介】
「AIで遊んでただけ」
そんな彼が、いまでは累計48万円。

彼も「副業に挫折した」経験者。

でも、わどスクで「自己分析＋FB」をして、
自分の道を決めてからは、マジで変わった。 

これからの成長もとても楽しみ。 https://t.co/cXtcYJttuR",0,35,Twitter Web App
1985027413479452771,Sun Nov 02 16:53:10 +0000 2025,@miura_rpa まじでやっていきたいですこの分野,0,1,Twitter for iPhone
1985027354251640846,Sun Nov 02 16:52:55 +0000 2025,@nenechan_nftart Neneさんいいです！塾講師やってたんですね！めっちゃ需要あると思います！,0,1,Twitter for iPhone
1984846314669285782,Sun Nov 02 04:53:32 +0000 2025,"こういうの出ると思ってた。
教育系とAI相性いいから来年ぐらいには私も教育系やりたいな https://t.co/197Rjn1OWV",0,14,Twitter for iPhone
1984576177328308683,Sat Nov 01 11:00:06 +0000 2025,みんなは無料AIツール使いこなせてる？ https://t.co/paPzvCkqlO,19,266,xtep
1984528572074320341,Sat Nov 01 07:50:56 +0000 2025,"ちいかわココス、第2弾もいってきた！
ももんが大量で嬉しすぎる。ココス美味しいからいつでも行きたい。 https://t.co/uydiddeiDz",1,26,Twitter Web App
1984500384497615127,Sat Nov 01 05:58:56 +0000 2025,かなまるさん、ありがとうございます！ Soraをこんなに素敵に活用してるの、さすがすぎます。 わどくんもいて、とてもいい動画ですね。これからも、かなまるさんの「楽しい」が詰まった作品、楽しみにしてます！🐑 https://t.co/jCGrlYIM4o,1,13,Twitter Web App
1984497131135386068,Sat Nov 01 05:46:00 +0000 2025,みんなの好きな映画を聞いてたら、映画見たくなってきちゃった🐑 https://t.co/M0BXPF0rEK,0,8,Twitter Web App
1984496627483320728,Sat Nov 01 05:44:00 +0000 2025,@Circlejp KENさん、どうもです！ 「燃えよドラゴン」！ブルース・リーのアクションは、今見ても本当にカッコよすぎますよね,0,0,Twitter Web App
1984496582679806272,Sat Nov 01 05:43:50 +0000 2025,@ibuibu0630 ibuさん、ありがとうございます！ 「ローマの休日」、めちゃくちゃオシャレですよね…！あの切ないラストシーンが本当に美しいです。,0,0,Twitter Web App
1984496546499707364,Sat Nov 01 05:43:41 +0000 2025,@harvey_4712 ハーヴィーさん、どうもです！ 「トイストーリー」は名作ですよね、子供の頃も大人になってからも泣けちゃいます！,0,0,Twitter Web App
1984496472336056389,Sat Nov 01 05:43:23 +0000 2025,@k_prosperous キンゾーさん、ありがとうございます！ 「トップガン」いいですね、マーヴェリックの熱い生き様、マジで最高ですよね！,0,1,Twitter Web App
1984496391352434911,Sat Nov 01 05:43:04 +0000 2025,@robi778765 robiさん、ありがとうございます！ 「ワイルドスピード」あのド派手なカーアクションいいですよね、僕もめっちゃすきです！,0,0,Twitter Web App
1984496280308162838,Sat Nov 01 05:42:38 +0000 2025,@3Alice_in_AI AIの国のアリスさん、ありがとうございます！あの圧倒的な映像美と世界観、本当に最高なのでぜひみてみてください！,0,1,Twitter Web App
1984495754497695911,Sat Nov 01 05:40:32 +0000 2025,@te_0v7cb34 たくさん、ありがとうございます！ 「ベイビーわるきゅーれ」シリーズ、あのアクションとユルさのギャップがマジで最高ですよね！,0,1,Twitter Web App
1984495688311587098,Sat Nov 01 05:40:16 +0000 2025,@kanmakinote かんままさん、ありがとうございます！ 「ジョーズ」は名作ですね、あの音楽が聞こえるだけで今でもビビっちゃいます,0,1,Twitter Web App
1984495614894489953,Sat Nov 01 05:39:59 +0000 2025,@AI_taria たりあさん、ありがとうございます！ 「ミッションインポッシブル！」、トム・クルーズの毎回ヤバすぎるアクション、最高ですよね,0,1,Twitter Web App
1984495538943975646,Sat Nov 01 05:39:41 +0000 2025,@ayunKeb46kTELq2 東西南北さん、コメントどうもです！ 「晴天の霹靂」、あの温かいストーリーと驚きの展開、めちゃくちゃ感動しますよね…！,0,1,Twitter Web App
1984495437576077416,Sat Nov 01 05:39:17 +0000 2025,@nenechan_nftart Neneさん、ありがとうございます！ 「バイオハザード」いいですね、あのアクションとハラハラ感がたまりません,0,2,Twitter Web App
1984495355430649877,Sat Nov 01 05:38:57 +0000 2025,@masumi_lab ますみさん、どうもです！ 「ラビリンス 魔王の迷宮」とは、また通なところを…！あの独特なファンタジー感、最高ですよね,0,1,Twitter Web App
1984495288837673441,Sat Nov 01 05:38:41 +0000 2025,@taya_mama_AI た〜やさん、ありがとうございます！ 「すみっコぐらし」の映画、めちゃくちゃ癒されますよね、僕も大好きです🥰,0,1,Twitter Web App
1984495245837713607,Sat Nov 01 05:38:31 +0000 2025,@kokorin0804 ここりんさん、コメントどうもです！ 「ロード・オブ・ザ・リング」、あの壮大な世界観と冒険は本当に最高ですよね！,0,1,Twitter Web App
1984495201294147659,Sat Nov 01 05:38:20 +0000 2025,@kanauo2 かなさん、ありがとうございます！ 「シックスセンス」いいですよね、あの最後の「そういうことか…！」っていう衝撃は忘れられません！,0,1,Twitter Web App
1984221320301994015,Fri Oct 31 11:30:02 +0000 2025,"＼AI動画、まだ他人事？／
Google AI「Veo 3.1」がヤバすぎ…

僕が集めた情報で、超初心者向けに、
「Veo 3.1って結局何？」 「個人がどうやって稼ぐの？」を
徹底解説した資料つくりました。

「難しそう」って諦めるのは早い！

【受け取り方法】
いいね＋「好きな映画」をコメント https://t.co/JzWLLPDpsz",1,109,xtep
1984128400387403973,Fri Oct 31 05:20:48 +0000 2025,"年内にGemini3か！
楽しみすぎる！ https://t.co/qguXO5m4vx",0,17,Twitter for iPhone
1983866520741847161,Thu Oct 30 12:00:11 +0000 2025,"完成した動画がこちら
（テキストによる指示は若干無視されちゃいました笑）

CM制作などの実用レベルとまではいきませんが、
SNS投稿で使用する分には申し分ない感覚でした！

クレジットを節約しつつ、それなりの品質も欲しい
という方はぜひ、お試しください！！ https://t.co/pS8W0fzbq7",0,6,xtep
1983866518149713979,Thu Oct 30 12:00:11 +0000 2025,"ステップ4
必要に応じて最後のフレームにしたい画像をアップロードしたり、
テキストによる指示を入力して「生成」をクリック https://t.co/tfcgmS5eoc",0,4,xtep
1983866515616362681,Thu Oct 30 12:00:10 +0000 2025,"ステップ3
モデルで「Seedance Fast」を選択
※無料版だと解像度と秒数は制限があります https://t.co/DPzsaEszXS",0,3,xtep
1983866513162694920,Thu Oct 30 12:00:09 +0000 2025,"ステップ2
「画像から動画生成」を選択し、
もとになる画像をアップロード https://t.co/4waaJNPkUZ",0,3,xtep
1983866510335787427,Thu Oct 30 12:00:09 +0000 2025,"ステップ1
今回はSousaku AI（https://t.co/NrmArePWFa）
で動画を作成しました（無料で100クレジット使えます）。
URLにアクセスし、Googleアカウントでログイン https://t.co/lmp69WSJjY",0,2,xtep
1983866508171473115,Thu Oct 30 12:00:08 +0000 2025,"【Seedance Fastの特徴】
Seedance 1.0シリーズの中でも、
品質重視のSeedance 1.0 Proと、
速度・コスト重視のSeedance 1.0 Liteの中間にあたる印象。
つまり、バランスが取れているモデルといえます！

次は無料で使える方法を紹介します👇",0,3,xtep
1983866505990451704,Thu Oct 30 12:00:08 +0000 2025,"【はじめに】
ByteDance社といえば、画像生成AIの「Seedream 4.0」や、
動画生成AIの「Seedance 1.0」シリーズがあります！
テキストの描画能力が高いことで知られています！",0,3,xtep
1983866503385772277,Thu Oct 30 12:00:07 +0000 2025,"TikTokを運営するByteDance社からリリースされた
動画生成AIモデルの「Seedance Fast」
特徴や使い方を紹介します👇 https://t.co/u44Dp7BpjC",2,35,xtep
1979375410455679000,Sat Oct 18 02:34:07 +0000 2025,@sawasa_ai さわさん、そうなんです！意外なルールが実はあって、それがとても効果的なことがあるので、ぜひ試してみてください！,0,1,Twitter Web App
1979306427736011099,Fri Oct 17 22:00:00 +0000 2025,"ライティングのプロから聞いた
記事の読了率を爆上げする方法。

「3行ルール」って言うらしい。

3行書いたら必ず改行する。
たったこれだけ。

実際のデータ見せてもらったら
改行なし→72%が離脱
3行改行→41%まで改善

めっちゃ簡単なのに
効果えぐいですよね。

クニトミさん曰く…",2,58,xtep
1979189339302302156,Fri Oct 17 14:14:44 +0000 2025,@michipo5 ひつじでした,0,0,Twitter Web App
1979176793455366436,Fri Oct 17 13:24:53 +0000 2025,"【限定募集】
AIマネタイズしたいけど、
何から始めればいいか分からない。

多くの方がこの段階で止まってしまう。
でも大事なのは「正しい方向性」を見つけること。

無料個別面談では、担当者が現状を整理して、
0→1の方法を一緒に考えます。

面談後には「やるべきことが明確になった」… https://t.co/Yh9DvAfxNL",2,16,Twitter Web App
1979175173975871803,Fri Oct 17 13:18:27 +0000 2025,@tonton1104 @kunitomi1222 れおさん、コメントありがとうございます！一緒にAIライティング盛り上げていきましょう！,0,1,Twitter Web App
1979175118061604986,Fri Oct 17 13:18:14 +0000 2025,@kokomama_ai @kunitomi1222 ここさん、ご参加ありがとうございます！一緒にAIライティング盛り上げていきましょう！,0,0,Twitter Web App
1979174972271571446,Fri Oct 17 13:17:39 +0000 2025,@ottisers @kunitomi1222 オッティさん、コメントありがとうございます！ このチャンス一緒に掴み取りましょう！,0,0,Twitter Web App
1979174916529492342,Fri Oct 17 13:17:26 +0000 2025,@AA_Gen2 @kunitomi1222 さすらいのあっちゃそさん、ありがとうございます！ セミナーでお待ちしてます！,0,1,Twitter Web App
1979174863169323439,Fri Oct 17 13:17:13 +0000 2025,@1QhpbnKqndenUmB @kunitomi1222 ほうじ茶@さん、ご参加ありがとうございます！ AIライティング盛り上げていきましょう！,0,0,Twitter Web App
1979174797583003652,Fri Oct 17 13:16:57 +0000 2025,@ZIMA21 @kunitomi1222 ジーマさん、コメントありがとうございます！  セミナーでお会いできるのを楽しみにしてます！,0,0,Twitter Web App
1979174762409546043,Fri Oct 17 13:16:49 +0000 2025,@gamigami6262 @kunitomi1222 AI画像生成の初心者さん、ありがとうございます！乗り遅れない判断、さすがです！ セミナーでお待ちしてますね！,0,0,Twitter Web App
1979174393600200938,Fri Oct 17 13:15:21 +0000 2025,@AI_taria @kunitomi1222 たりあさん、お久しぶりです！学びの姿勢素晴らしいですね。セミナーでお待ちしてます！,0,0,Twitter Web App
1979174193062400173,Fri Oct 17 13:14:33 +0000 2025,@susuakiblog @kunitomi1222 ススアキさん、コメントありがとうございます！ セミナーでお会いできるのを楽しみにしてます！,0,0,Twitter Web App
1979174156642975809,Fri Oct 17 13:14:24 +0000 2025,@ayunKeb46kTELq2 @kanauo2 @kunitomi1222 東西南北さん、ありがとうございます！セミナーでお待ちしてます！,0,2,Twitter Web App
1937073151231635640,Mon Jun 23 09:00:02 +0000 2025,"最高の環境を届けるために寝る暇削ってます！

半年前の企画を超えることはもちろんのこと、このコンテンツをインストールするだけでも
今の現状が激変する人が続出するんじゃないか？

気合入れて最高のものをお届けするんで、応援してください！！！",0,37,xtep
1937073149713301651,Mon Jun 23 09:00:02 +0000 2025,"【前回企画参加者の""その後②""】
半年前の参加者、今どうなってる？🤔

実績報告が続々と...✨

副業初心者がSNSフォロワー2000人増！単月96万達成！

わどスク2期生　ねはん　さん（@ne_han000）

▼Before
・SNS超苦手
・ビジネスの「ビ」文字も知らない
・副業収入0円

▼After…",0,55,xtep
1937070201327206847,Mon Jun 23 08:48:19 +0000 2025,いぶ,0,1,Twitter for iPhone
1937067854337397115,Mon Jun 23 08:39:00 +0000 2025,"【前回企画参加者の""その後①""】
６ヶ月前の参加者から
月収300万円が出ました！

▼Before
・労働集約型に限界を感じていた
・ストック型に移行したかったが具体的な施策が分からなかった

▼After
・単月300万円達成
・本業を辞める選択肢が出てきた

詳しくはいいね＆「いぶ」とコメントで！… https://t.co/OKn0GxktW2",1,32,Twitter Web App
1937054783359353247,Mon Jun 23 07:47:03 +0000 2025,@tama_ai_2024 今度呼びましょう！,0,1,Twitter for iPhone
1937054748131389820,Mon Jun 23 07:46:55 +0000 2025,"@emi_aifuku えみさんありがとうございます！
こんな上司多そうですね笑",0,1,Twitter for iPhone
1937042625586163768,Mon Jun 23 06:58:45 +0000 2025,いぶ,0,1,Twitter for iPhone
1937025559399481622,Mon Jun 23 05:50:56 +0000 2025,"おお！
２日目も埋まりました！

残り1日です！
24時間で埋まりそう！ https://t.co/OKn0GxktW2 https://t.co/zR609Mb0y7",0,13,Twitter Web App
1937023177768788155,Mon Jun 23 05:41:28 +0000 2025,@ta_sancute 🐈,0,1,Twitter for iPhone
1936844177486303258,Sun Jun 22 17:50:11 +0000 2025,@michipo5 みちぽ,0,0,Twitter for iPhone
1936819636131270795,Sun Jun 22 16:12:40 +0000 2025,@ginga_noguchi 🚀,0,0,Twitter for iPhone
1936819587246682439,Sun Jun 22 16:12:28 +0000 2025,@mochibekoujyou どんどんパワーアップ！,0,1,Twitter for iPhone
1936773269547581885,Sun Jun 22 13:08:25 +0000 2025,"な、なんと！
開始3時間で初日埋まりました！！

急げーーー💨💨💨 https://t.co/OKn0GxktW2 https://t.co/E4q0lW346O",0,21,Twitter for iPhone
1936751948704989257,Sun Jun 22 11:43:42 +0000 2025,@358mikan358 🍊,0,1,Twitter for iPhone
1936751829284765858,Sun Jun 22 11:43:13 +0000 2025,@yuyup2106 yuyuさんいつもありがとうございます！,0,1,Twitter for iPhone
1936751753694998625,Sun Jun 22 11:42:55 +0000 2025,@nakai_kento_ai 👦,0,1,Twitter for iPhone
1936751642034233632,Sun Jun 22 11:42:29 +0000 2025,@cha_tora0505 🐯,0,1,Twitter for iPhone
1936751618319581603,Sun Jun 22 11:42:23 +0000 2025,@taya_mama_AI 🐏,0,1,Twitter for iPhone
1936750770730479942,Sun Jun 22 11:39:01 +0000 2025,"1時間で100人以上の申し込み！！

ありがとうございます！
残り200人を切りました！ https://t.co/OKn0GxktW2",0,7,Twitter for iPhone
1936741239661191526,Sun Jun 22 11:01:09 +0000 2025,@ayunKeb46kTELq2 田中さん今度呼んできます！,0,1,Twitter for iPhone
1936727297564008826,Sun Jun 22 10:05:45 +0000 2025,"始まりました！
今回の動画、気合い入れて作ったので見てみてください！！

面白いですw
感想もください！！ https://t.co/OKn0GxktW2",1,17,Twitter for iPhone
1936727053937881591,Sun Jun 22 10:04:46 +0000 2025,今回の動画めちゃくちゃ頑張って作ったので、面白いと思います！,1,11,Twitter for iPhone
1936726756087746842,Sun Jun 22 10:03:35 +0000 2025,@kanauo2 おー昨日ぶり！,0,2,Twitter for iPhone
1936726624348811298,Sun Jun 22 10:03:04 +0000 2025,@okknews さすごはやい！,0,1,Twitter for iPhone
1936726583806681321,Sun Jun 22 10:02:54 +0000 2025,@artmedi25 miyaさん1番！ありがとうございます！,0,1,Twitter for iPhone
1936713250911207783,Sun Jun 22 09:09:56 +0000 2025,やばいもうあと1時間,0,21,Twitter for iPhone
1936673360119001110,Sun Jun 22 06:31:25 +0000 2025,"【本日19時〜豪華50大特典を無料プレゼント🎁】

会員サイト単体でも普通に有料販売できる内容なのに、
さらにマネタイズに関する特典も無料で全部渡します。

合計50個

ガチで人生変わるレベルです。

・期間限定で完全無料
・見逃したら次はいつになるか分からない… https://t.co/1gnYILktWy",0,19,Twitter Web App
1936670636153471476,Sun Jun 22 06:20:35 +0000 2025,"【緊急発表：
今夜19時からAIツール会員サイトを無料配布🚨】

そのへんのAIインフルエンサーが有料で売ってるレベルをまさかの無料プレゼント🎁

✅ AIツール会員サイトへの永続アクセス権 
✅ 最新AIツールの使い方を完全解説 
✅ ジャンル別AIツールまとめ
✅… https://t.co/XFF7QZlmnz",7,98,Twitter Web App
1936589996355641494,Sun Jun 22 01:00:09 +0000 2025,"フォロワーの「数」だけを追う時代はもう終わり！
本当に大事なのは、「あなただから買いたい！」って思ってくれる「熱狂的なファン」を作ることなんです！😊
小手先のテクニックじゃなくて、あなたの「本気」と「価値」を届けることが重要。…",0,32,xtep
1936413976574959911,Sat Jun 21 13:20:43 +0000 2025,"半年振りに...
あの「伝説の企画」をやります🔥

最近、こんな相談が激増してて😅

「情報収集ばかりで行動できません」
「やる気はあるけど続きません」
「一人だと挫折しちゃいます」

マジで分かる...
行動できないのって
「環境が整ってない」からなんですよね💦

環境が整ってないのに…",1,44,xtep
1936303043383116161,Sat Jun 21 05:59:54 +0000 2025,@I_Yamada_AI @okuyama_ai_ おーありがとうございます！Sランク昇格です！,1,2,Twitter for iPhone
1936269231727034550,Sat Jun 21 03:45:33 +0000 2025,"Youtube登録者数5万人以上の奥山さん@okuyama_ai_  に紹介いただきまして、光栄です！

最新情報で疲弊してる人が多いので、無駄な情報を流さないように心がけてます！

本当に使えるAI活用・マネタイズが知りたい方はフォローしてね🐏 https://t.co/uqUlIH5enf",2,36,Twitter for iPhone
1936264937002905700,Sat Jun 21 03:28:29 +0000 2025,"こちらを達成するために
８桁万円のコーチングを導入しました！

何がなんでも目標は達成する https://t.co/fLSwiPsrgM",0,30,Twitter for iPhone
1936227572557529546,Sat Jun 21 01:00:01 +0000 2025,"「私に売れるコンテンツはない、、、」

よく相談いただく内容として、

✅自分に売れるスキルなんてない
✅何を教えればいいか分からない
✅文章書くの苦手だし...
✅顔出しとかムリ
✅そもそも誰が買ってくれるの？

この気持ち、めちゃくちゃ分かる😅

私も最初は…",1,40,xtep
1936065135547978018,Fri Jun 20 14:14:33 +0000 2025,@masumi_lab 可愛いです！,0,0,Twitter for iPhone
1936031497250914765,Fri Jun 20 12:00:53 +0000 2025,https://t.co/BGsNRMdyVQ,3,16,Twitter for iPhone
1936001080271552977,Fri Jun 20 10:00:01 +0000 2025,"正直に言います🗣

「AIスキルだけ」身につけても
稼げません

なぜなら...

スキル ≠ 収益化

だから

私がよく相談を受けるのが
「ChatGPT使えるようになったけど
全然稼げません...」

当たり前です
道具を覚えただけですから

大切なのは
「どう使って収益化するか」…",0,33,xtep
1935910156874961403,Fri Jun 20 03:58:43 +0000 2025,@sarinaashapi たしかに！テレビデビュー！,0,1,Twitter for iPhone
1935894964560597477,Fri Jun 20 02:58:21 +0000 2025,だめだおもしろすぎるこれ https://t.co/vmKB7Tc9pL https://t.co/TdED6vR3FB,3,42,Twitter Web App
1935891417634947208,Fri Jun 20 02:44:15 +0000 2025,"予約はこちらから

https://t.co/BGsNRMdyVQ",0,3,Twitter for iPhone
1935880719773188170,Fri Jun 20 02:01:45 +0000 2025,@ojigineko_tips 復旧しました！,0,1,Twitter for iPhone
1935880555834622219,Fri Jun 20 02:01:06 +0000 2025,"こちらの件、たくさんの応募ありがとうございます！
フォームでエラーが発生していたので復旧しました！

すいませんが、再度ラインのフォームをご確認ください！ https://t.co/fLSwiPsrgM",0,26,Twitter for iPhone
1935762747473772714,Thu Jun 19 18:12:58 +0000 2025,@GenerateAIsata おや？,0,0,Twitter for iPhone
1935762697267904873,Thu Jun 19 18:12:46 +0000 2025,@kanauo2 お！,0,1,Twitter for iPhone
1935754823359774858,Thu Jun 19 17:41:29 +0000 2025,@cc25Ca @michipo5 分身オネシャス！,0,1,Twitter for iPhone
1935723946755953112,Thu Jun 19 15:38:47 +0000 2025,@michipo5 採用！,0,1,Twitter for iPhone
1935653817716232621,Thu Jun 19 11:00:07 +0000 2025,"【スペース告知！】
6/20(金)21:00～
Xマネタイズのプロのみちぽさん（@michipo5）と
コンテンツ販売×AIについて話していきます！
コンテンツ販売で稼ぎたい人！コンテンツ作成で躓いている人！もっと売り上げを伸ばしたい人！！
全員必聴です！ https://t.co/Buij9DSLjt",3,41,xtep
1935653817330421930,Thu Jun 19 11:00:07 +0000 2025,"【ガチ募集】 
「日本のみんなにAI（アイ）ある毎日を」
この未来を、私たちと一緒に創りませんか？

スマホのように、AIが当たり前にある社会へ。 
私たちは、AIを通じて人々を「幸せ」にする""日本一の教育事業""を本気で目指す、
創業2年目のスタートアップです。

事業は急拡大フェーズ。…",5,182,xtep
1935648441323164065,Thu Jun 19 10:38:45 +0000 2025,@mochibekoujyou わどスク最強！わどスク最強！わどスク最強！,0,1,Twitter for iPhone
1935535526574178362,Thu Jun 19 03:10:04 +0000 2025,"【ガチでヤバい事件発生🚨】

受講生実績が
エグすぎてビビってます...

✅月収7桁達成者が続出中
✅普通の主婦が1か月でSNSフォロワー1万人達成
✅「人生変わりました」の報告が止まらない

何がすごいかって？
みんな、単発じゃなくて継続して収入を得ているんだよなぁ

「AIで稼ぐならわどスク！」",0,40,xtep
1935276347502580123,Wed Jun 18 10:00:11 +0000 2025,"【3日で削除します】
コレ秘密にして欲しいのですが、AI初心者向けに開催した質問会が大反響だったのでアーカイブ配布します！
「迷いが消えました」「無料でここまで聞けるとは！」など嬉しい感想が。
通常は非公開のため、3日間限定　です！
受け取り方法は...
・いいね
・「質問会」とコメント https://t.co/T9AgILMa5v",1,128,xtep
1935261211005960694,Wed Jun 18 09:00:02 +0000 2025,"「一人で頑張るのって、しんどくない？」

AI副業で挫折する人の
90%以上が同じパターン😢

✅最初はやる気満々でスタート
✅でも2週間で飽きてくる
✅1ヶ月で「今日はいいや」が増える
✅3ヶ月で完全に放置...

これ、あなたの意志が弱いからじゃない
「環境」の問題なんです

人間って基本的に…",3,39,xtep
1935259091389268114,Wed Jun 18 08:51:37 +0000 2025,@ginga_noguchi おおお！おめでとうございます！新ステージ！,0,1,Twitter for iPhone
1935251579919286360,Wed Jun 18 08:21:46 +0000 2025,@muramonta なんてこった,0,1,Twitter for iPhone
1935179067197940014,Wed Jun 18 03:33:38 +0000 2025,@michipo5 な、なんですってー,0,1,Twitter for iPhone
1935172686298444030,Wed Jun 18 03:08:16 +0000 2025,@koki_komai 採用,0,0,Twitter for iPhone
1935163818113663383,Wed Jun 18 02:33:02 +0000 2025,"③②で作成した画像をもとに動画にする

動画はGoogleAIstudioで作成可能

やり方はこちらを参照に
https://t.co/n442w8zu26",0,4,Twitter Web App
1935163816465309731,Wed Jun 18 02:33:02 +0000 2025,"②できたプロンプトをGeminiに投げる

■実際に作成したプロンプト
以下のプロンプトをもとに、キャラクターを描いてください。 かわいくて、ぬいぐるみのようにふわふわした、水色の3DCGのモンスター。 体の形は丸い。…",0,3,Twitter Web App
1935163814254932416,Wed Jun 18 02:33:01 +0000 2025,"①もふもふプロンプトジェネレーターでプロンプトを作成
https://t.co/ftjKdvhPnJ https://t.co/5i1aIoiKmr",0,0,Twitter Web App
1935163812006756474,Wed Jun 18 02:33:01 +0000 2025,"えっ、待って待って待って！！！
これヤバくない！？

Googleが作成した
「もふもふプロンプトジェネレーター」
これ使ってみたら私ができた

もはや、
私のために作られたようなツールだ🐑

作成方法はリプ欄で https://t.co/PtKnw42fHH https://t.co/gunwQyl47d",0,43,Twitter Web App
1935159275674026058,Wed Jun 18 02:14:59 +0000 2025,"わどAIスクール3期生の反響がヤバすぎる...！

4万インプ超えて 
DMも問い合わせも殺到してます😳

皆さんの熱量、
マジで嬉しすぎる...！

よく聞かれるのが 
「私でも本当にできますか？」
という質問。

断言します。 
できます！

なぜなら...
✅ AI知識ゼロから月100万円達成した受講生 
✅…",0,56,Twitter Web App
1935150629623828707,Wed Jun 18 01:40:38 +0000 2025,"@ame_ai_market アメさんありがとうございます！
AIないと生きていけませんね。",0,1,Twitter for iPhone
1935150470202638421,Wed Jun 18 01:40:00 +0000 2025,@tamaku2000dx たまやんさん！ありがとうございます！期待以上のものを提供します！,0,0,Twitter for iPhone
1934944154943181025,Tue Jun 17 12:00:10 +0000 2025,"@ai_lin_creation LINさんありがとうございます！
1番の活用法見つけちゃいました！",0,2,Twitter for iPhone
1934943413952188444,Tue Jun 17 11:57:14 +0000 2025,"引用のレビューがすごい！
こんなにサクラみたいなレビューが集まるスクールは他にあるのだろうか、 https://t.co/ivpgsTS0BC",0,30,Twitter for iPhone
1934913946118729883,Tue Jun 17 10:00:08 +0000 2025,"SNSの情報収集って、正直疲れませんか？
毎日新しいAIツール追いかけて、
どれが本当に使えるのか分からない...

だからこそコミュニティが大事なんです。

①無駄な情報に振り回されない
②実践者からリアルな声が聞ける
③最新の成功事例をすぐキャッチ
④仲間と切磋琢磨できる環境…",1,46,xtep
1934774268245704755,Tue Jun 17 00:45:06 +0000 2025,@ayunKeb46kTELq2 東西南北さんありがとうございます！嬉しいです！,0,1,Twitter for iPhone
1934774171558711564,Tue Jun 17 00:44:43 +0000 2025,@unikoukokun ついにまた始まります！,0,1,Twitter for iPhone
1934566646615773207,Mon Jun 16 11:00:05 +0000 2025,"【速報】わどAIスクール3期生、ついに募集開始へ！

なんと...！ 
ずっとお待たせしてしまいましたが、

ついに発表できます！

わどAIスクール3期生の募集を 
6月末に開始することが決定しました🎉

1期生・2期生で 
「月100万円達成者」が続々誕生し、 
もはやバグってるレベルの実績...… https://t.co/hAasWO5JoH",14,104,xtep
1934385455161884689,Sun Jun 15 23:00:06 +0000 2025,"「コンテンツ販売で稼ぎたいけど...」

よく聞く悩み👇
✅何を売ればいいか分からない
✅自分の知識に自信がない
✅作り方が分からない
✅売り方が分からない
✅時間がない

でも実は、これら全ての問題
AIが解決してくれるって知ってました？

コツは「AIを味方につける」こと

あなたの「得意」は…",1,46,xtep
1934234453444047120,Sun Jun 15 13:00:04 +0000 2025,"⚠️2025年、この格差がヤバすぎる ⚠️  

最近、コメが1kg4000円とかで話題だけど、
 昨日、家族でファミレスに行ったら... 
ハンバーグ定食1,900円😱 
去年は1,200円くらいだったのに  

でも給料は上がらない 
物価だけがどんどん上昇

  「このままじゃヤバい」って
 みんな気づいてるはず…",0,41,xtep
1934219353274384694,Sun Jun 15 12:00:04 +0000 2025,"「告白します」

わどさんって元々凄かったんでしょ？
いいえ、違います。

副業始めたときの私の惨状

・ブラック企業で1日15時間労働
・作業時間は寝る時間を削って2時間
・副業収入は0円
・心も身体も常に疲弊している
・その結果、鬱になってしまう

完全にやり方を間違えてました。…",0,61,xtep
1934174087720702376,Sun Jun 15 09:00:12 +0000 2025,"🧙‍♂ChatGPTを“もっと賢くする魔法の呪文”使ってる？

回答精度、創造性、論理性までガチで変わる
使えるプロンプトを3カテゴリで紹介👇

・論理力を引き出す呪文
Let's think step by step.
→ 複雑な問題に、段階的な思考を促す鉄板ワード。

Explain your reasoning before answering.
→…",2,47,xtep
1934161290647470090,Sun Jun 15 08:09:21 +0000 2025,"こちらから
https://t.co/7Eo0jVTAvr",1,8,Twitter Web App
1934161289145880731,Sun Jun 15 08:09:20 +0000 2025,"Googleでググる
ChatGPTで聞く
…その2ステップ、もういらない！！

拡張機能の【ChatGPT for Google】入れるだけで
検索結果の横にAIが出現。
→ 情報収集が爆速になる。

コメント欄に拡張機能のリンク張っておきます",0,95,Twitter Web App
1934067052840681618,Sun Jun 15 01:54:53 +0000 2025,@fpikumi2kids プラチナム悩みます！,0,1,Twitter for iPhone
1934066782211584317,Sun Jun 15 01:53:48 +0000 2025,@unikoukokun 🦄,0,0,Twitter for iPhone
1979174095032898012,Fri Oct 17 13:14:10 +0000 2025,@kanauo2 @kunitomi1222 かなさん、ご参加ありがとうございます！ セミナーでお会いできるのを楽しみにしてます🔥,0,2,Twitter Web App
1979174054381674830,Fri Oct 17 13:14:00 +0000 2025,@kunitomi1222 クニトミさん、いよいよですね！ 今から楽しみすぎます🔥,0,0,Twitter Web App
1979044668236038288,Fri Oct 17 04:39:52 +0000 2025,"AI系の逮捕がどんどん加速されている

もう誰でもこういうのは簡単にできてしまう時代だから防御力が大事ね

どんだけ稼げても一発アウトは終わり https://t.co/0sNjQ6Zel4",1,22,Twitter for iPhone
1979019573446983828,Fri Oct 17 03:00:09 +0000 2025,"オープンチャット「わどクニトミAIライティングで稼ぐ会」
オープンチャット内のノートに配布してるのでお見逃しなく！
https://t.co/9UaHgJXMQ4

今夜20時は重大告知もあるので通知ONにしてお待ちください！",0,2,xtep
